from http://www.psc.isr.umich.edu/dis/census/Features/tract2zip/,,,
Zip,Median,Mean,Pop
3755,81606.91,118008.53,9900.00
3765,41575.00,49288.00,448.00
3766,59682.05,73873.48,8867.00
3768,70144.00,97030.00,1679.00
3770,77619.00,93315.00,347.00
3771,50406.00,61591.00,738.00
3773,49851.71,54854.38,7502.00
3774,41575.00,49288.00,1936.00
3777,59259.00,66151.00,1089.00
3779,59259.00,66151.00,710.00
3780,41613.61,49361.87,449.00
3781,77619.00,93315.00,1892.00
3782,59775.33,74054.12,2823.00
3784,56651.86,73403.35,3742.00
3785,42817.26,51207.72,2070.00
3801,63815.34,80793.64,21560.00
3809,57560.00,71765.00,2928.00
3810,57568.66,71773.56,1572.00
3811,87513.86,105490.40,6267.00
3812,46357.00,66711.00,897.00
3813,46707.70,59877.56,2530.00
3814,44967.00,50007.00,2265.00
3816,52679.00,71728.00,1159.00
3817,51866.00,69455.00,462.00
3818,49732.53,63386.64,3309.00
3819,78083.00,85681.00,4017.00
3820,59989.29,73475.88,26940.00
3823,72209.00,93556.00,1432.00
3824,60675.79,89885.51,12659.00
3825,74102.00,78995.00,7375.00
3826,82711.26,96581.06,2439.00
3827,87103.37,110232.84,2579.00
3830,46406.00,54838.00,1258.00
3832,55531.07,71353.23,381.00
3833,74805.77,91970.86,19202.00
3835,47975.00,59713.00,5778.00
3836,45728.00,56866.00,1286.00
3837,64219.00,78346.00,1173.00
3838,46357.00,66711.00,922.00
3839,55732.62,64831.21,3490.00
3840,75525.60,109857.56,3220.00
3841,83958.99,99306.31,6086.00
3842,72310.48,83441.43,14818.00
3844,112417.00,148972.00,1879.00
3845,45924.10,65853.49,1000.00
3846,46357.00,66711.00,818.00
3847,40661.00,55428.00,302.00
3848,69792.00,78509.00,5863.00
3849,55543.00,71375.00,1295.00
3850,52679.00,71728.00,369.00
3851,58382.00,64122.00,3378.00
3852,58382.00,64122.00,534.00
3853,52679.00,71728.00,581.00
3854,67292.00,109947.00,1010.00
3855,60625.00,70704.00,2216.00
3856,79824.00,91594.00,1557.00
3857,70588.35,85299.18,8048.00
3858,87257.00,83256.00,4288.00
3860,40860.83,55726.38,3450.00
3861,72209.00,93556.00,4153.00
3862,75081.00,114862.00,4254.00
3864,44967.00,50007.00,1628.00
3865,76471.00,88998.00,7731.00
3867,51183.46,63715.71,20308.00
3868,53628.84,60461.85,4778.00
3869,66161.00,83345.00,2582.00
3870,85268.00,117242.00,5062.00
3871,85268.00,117242.00,119.00
3872,46406.00,54838.00,3200.00
3873,84362.00,98243.00,4942.00
3874,52645.02,64486.88,8047.00
3875,55213.54,71202.97,625.00
3878,52254.09,61719.77,11539.00
3882,45728.00,56866.00,1273.00
3883,51866.00,69455.00,179.00
3884,72303.00,91267.00,3585.00
3885,106572.09,122575.37,6336.00
3886,51871.88,69458.07,1854.00
3887,57597.77,67326.13,1827.00
3890,44967.00,50007.00,303.00
3894,55651.76,72825.37,6116.00
3901,61512.59,67714.21,6373.00
3902,72016.08,86285.81,2083.00
3903,66854.00,89730.00,5952.00
3904,52799.14,63631.34,7636.00
3905,54047.60,64496.30,1902.00
3906,57711.17,64638.52,4331.00
3907,57542.22,71287.99,1223.00
3908,75006.55,80578.07,6684.00
3909,61752.88,77940.56,10093.00
3910,57101.00,74158.00,338.00
3911,57101.00,74158.00,341.00
4001,51227.00,62454.00,2138.00
4002,62908.25,67672.30,6280.00
4003,66055.00,75809.00,477.00
4005,49408.52,57936.87,22620.00
4006,61583.00,78343.00,124.00
4008,63192.00,68092.00,2498.00
4009,42420.00,50711.00,4815.00
4010,42439.00,55342.00,1248.00
4011,51061.57,65065.18,21168.00
4015,51655.55,54365.82,3501.00
4017,85168.00,120334.00,355.00
4019,58429.00,99366.00,87.00
4020,48269.00,52426.00,1269.00
4021,85168.00,120334.00,5589.00
4022,42439.00,55342.00,1003.00
4024,52059.00,58563.00,529.00
4027,56227.00,59965.00,5085.00
4029,52059.00,58563.00,1433.00
4030,60288.00,64959.00,1836.00
4032,60894.97,82042.90,7797.00
4037,37578.38,47999.19,3373.00
4038,70794.83,82719.36,14169.00
4039,67751.15,75773.02,6428.00
4040,42034.56,59389.77,2629.00
4041,40694.00,53327.00,1415.00
4042,57536.00,62297.00,4117.00
4043,73977.77,90300.81,10482.00
4046,60744.58,77918.69,7282.00
4047,48269.00,52426.00,1580.00
4048,50683.51,54532.91,2288.00
4049,56924.09,62757.48,3355.00
4050,58429.00,99366.00,200.00
4051,45086.00,59891.00,983.00
4055,52824.00,63915.00,3200.00
4056,51227.00,62454.00,209.00
4057,42420.00,50711.00,63.00
4061,60288.00,64959.00,2665.00
4062,57302.44,68308.63,14901.00
4063,31529.00,42364.00,399.00
4064,40589.43,52076.58,8455.00
4066,66055.00,75809.00,691.00
4068,40694.00,53327.00,1442.00
4069,65117.00,70252.00,1435.00
4071,63872.73,74800.87,4729.00
4072,42759.11,46958.34,12787.00
4073,43224.30,51777.00,16015.00
4074,77285.17,95128.86,16813.00
4076,51227.00,62454.00,2322.00
4079,63939.48,74122.66,4065.00
4083,44589.47,51144.64,4713.00
4084,70904.98,73030.65,7754.00
4085,55429.00,57086.00,1530.00
4086,63863.99,75742.02,9097.00
4087,60288.00,64959.00,1710.00
4088,45086.00,59891.00,1417.00
4090,63242.55,72031.34,9397.00
4091,52059.00,58563.00,759.00
4092,46303.33,60730.23,16124.00
4093,55999.00,67329.00,7451.00
4095,51216.65,62418.90,1129.00
4096,77651.81,109954.18,8357.00
4097,70857.94,101180.79,3268.00
4101,28472.36,42272.71,17296.00
4102,50475.33,62791.19,16875.00
4103,55953.70,65488.00,29092.00
4105,88841.47,121368.92,10276.00
4106,51528.57,64212.48,23437.00
4107,81192.39,123632.88,9083.00
4108,58429.00,99366.00,843.00
4109,58429.00,99366.00,82.00
4110,85168.00,120334.00,1210.00
4210,42116.98,55829.90,23191.00
4217,38630.90,49975.16,2854.00
4219,43993.94,52566.72,1469.00
4220,45756.33,55195.03,2584.00
4221,41350.29,48315.22,1220.00
4222,74952.00,81279.00,3378.00
4224,41465.52,48372.12,2960.00
4227,41401.00,48028.00,81.00
4228,32677.00,38772.00,15.00
4231,44549.00,52546.00,260.00
4234,31406.00,49005.00,136.00
4236,56719.00,60233.00,4078.00
4237,39861.00,52721.00,251.00
4238,48258.00,56934.00,1054.00
4239,40208.00,44444.00,4980.00
4240,37562.19,47464.76,35686.00
4250,42531.27,55021.32,4037.00
4252,45635.45,51141.02,5045.00
4253,41833.00,57404.00,2106.00
4254,32677.00,38772.00,3213.00
4255,44549.00,52546.00,783.00
4256,57460.78,62178.34,3154.00
4257,33194.00,43931.00,2959.00
4258,57465.00,62145.00,2250.00
4259,50327.40,64093.74,2969.00
4260,65117.00,70252.00,4816.00
4263,51429.00,58227.00,2002.00
4265,50461.28,64317.62,861.00
4267,45086.00,59891.00,29.00
4268,38853.41,60147.11,4613.00
4270,43171.00,49862.00,5520.00
4271,37342.00,49847.00,53.00
4274,56585.00,69091.00,4854.00
4275,33194.00,43931.00,504.00
4276,31579.44,41315.72,6472.00
4280,51911.00,58615.00,5803.00
4281,37342.00,49847.00,4737.00
4282,61949.00,67417.00,4972.00
4284,54239.00,69824.00,1078.00
4285,41923.00,49976.00,417.00
4286,39861.00,52721.00,33.00
4287,63192.00,68092.00,2843.00
4289,41071.18,47668.50,1731.00
4290,40750.00,51715.00,1510.00
4292,40750.00,51715.00,858.00
4294,31670.44,49011.36,4074.00
4330,32080.77,40593.07,19887.00
4342,43799.00,57895.00,1624.00
4343,58066.00,66948.00,42.00
4344,51168.00,57911.00,2794.00
4345,50260.64,59337.64,11505.00
4346,49682.00,56633.00,1910.00
4347,59500.00,88317.00,2451.00
4349,54203.68,69798.62,1056.00
4350,61100.00,67899.00,3081.00
4351,61471.98,82243.03,2464.00
4352,51583.00,67916.00,1521.00
4354,50893.00,52663.00,1221.00
4355,62935.00,68500.00,2354.00
4357,55917.00,53871.00,3284.00
4358,53673.00,66846.00,4052.00
4359,55217.00,63759.00,210.00
4360,51583.00,67916.00,517.00
4363,44747.00,58015.00,2206.00
4364,58066.00,66948.00,6167.00
4401,44996.51,58451.77,41557.00
4406,28901.83,39086.73,717.00
4408,44615.00,54674.00,178.00
4410,42664.00,48946.00,1186.00
4411,45369.00,47777.00,1243.00
4412,49913.07,59916.16,8982.00
4413,31898.00,39776.00,195.00
4414,34717.74,43182.13,1186.00
4415,33696.00,41510.00,293.00
4416,49035.13,50644.02,5447.00
4417,37226.00,45620.00,365.00
4418,41148.18,49480.33,1660.00
4419,48530.00,51805.00,2415.00
4421,47431.00,69386.00,1342.00
4422,47250.00,48514.00,1399.00
4424,32989.42,41545.35,836.00
4426,41446.69,46722.19,4698.00
4427,47250.00,48514.00,2491.00
4428,49503.00,62019.00,2795.00
4429,53791.49,66046.76,4216.00
4430,34040.56,43391.97,1841.00
4431,46143.00,59269.00,52.00
4434,48852.00,57146.00,1012.00
4435,41490.00,46670.00,996.00
4438,44347.00,52856.00,1040.00
4441,40821.37,48828.00,1798.00
4442,40809.00,48387.00,82.00
4443,30330.67,42296.50,2492.00
4444,80066.43,86767.23,7727.00
4448,32757.87,40377.13,1516.00
4449,42664.00,48946.00,1343.00
4450,57279.91,78506.32,1190.00
4451,28899.49,38278.56,311.00
4453,39224.87,46622.61,816.00
4454,31898.00,39776.00,96.00
4455,37226.00,45620.00,846.00
4456,52302.00,56344.00,2171.00
4457,32548.15,41370.96,6061.00
4459,26575.56,35566.52,918.00
4460,41400.84,48357.45,1565.00
4461,45369.00,47777.00,2949.00
4462,35907.52,44158.43,5559.00
4463,31016.30,37514.85,2868.00
4464,29723.74,39368.59,690.00
4468,34495.04,44315.58,9658.00
4469,27663.00,52647.00,2011.00
4471,36306.00,46922.00,556.00
4472,46143.00,59269.00,2076.00
4473,37174.75,56236.06,7103.00
4474,68135.00,71918.00,3526.00
4475,42045.00,50363.00,509.00
4476,47431.00,69386.00,1341.00
4478,33194.00,37527.00,296.00
4479,31206.00,44304.00,1270.00
4481,31005.00,37498.00,563.00
4485,29708.00,39349.00,183.00
4487,25492.00,34302.00,881.00
4488,48852.00,57146.00,980.00
4489,41458.00,51207.00,201.00
4490,31898.00,39776.00,254.00
4491,31898.00,39776.00,147.00
4492,31898.00,39776.00,173.00
4493,44092.48,54348.22,1907.00
4495,37226.00,45620.00,420.00
4496,50596.00,58168.00,3603.00
4497,34942.35,45330.62,452.00
4530,45562.95,53867.64,11539.00
4535,55809.00,67856.00,676.00
4537,51373.55,59203.20,1875.00
4538,46250.00,74216.00,2226.00
4539,52873.00,83281.00,1014.00
4541,52873.00,83281.00,92.00
4543,47692.00,57506.00,2048.00
4544,51390.00,59155.00,760.00
4547,47727.00,59364.00,1204.00
4548,55645.00,63481.00,1019.00
4551,52873.00,83281.00,782.00
4553,55809.00,67856.00,1742.00
4554,52873.00,83281.00,745.00
4555,47692.00,57506.00,1607.00
4556,55809.00,67856.00,1089.00
4558,52873.00,83281.00,265.00
4562,53617.00,65431.00,2102.00
4563,47727.00,59364.00,1342.00
4564,52873.00,83281.00,534.00
4568,52019.00,66709.00,509.00
4570,46250.00,74216.00,3.00
4571,51390.00,59155.00,329.00
4572,42201.00,56054.00,4915.00
4573,52019.00,66709.00,387.00
4574,50409.00,56742.00,1328.00
4575,46250.00,74216.00,105.00
4576,46250.00,74216.00,681.00
4578,43799.00,57895.00,4350.00
4579,55645.00,63481.00,2811.00
4605,49144.25,61411.93,11211.00
4606,37604.00,46270.00,1214.00
4607,44531.97,55902.71,1220.00
4609,64057.00,76141.00,4800.00
4611,37332.00,45709.00,618.00
4612,39300.00,51620.00,590.00
4613,44531.00,55917.00,202.00
4614,47008.00,65669.00,2281.00
4616,44434.00,65556.00,842.00
4617,44434.00,65556.00,799.00
4619,31215.00,41556.00,3445.00
4622,33451.83,41584.79,1295.00
4623,37570.11,46225.42,1046.00
4624,44531.00,55917.00,331.00
4625,35438.00,53596.00,54.00
4626,30978.00,45786.00,623.00
4627,40000.00,52872.00,1487.00
4628,35614.42,46611.60,707.00
4629,47008.00,65669.00,110.00
4630,39057.77,49424.34,1314.00
4631,30600.00,43614.00,1638.00
4634,43549.62,52423.04,1754.00
4635,39300.00,51620.00,38.00
4637,31898.00,39776.00,191.00
4640,48344.00,59519.00,1970.00
4642,44434.00,65556.00,105.00
4643,37604.00,46270.00,919.00
4644,64057.00,76141.00,9.00
4645,46141.00,59175.00,79.00
4646,35438.00,53596.00,75.00
4648,37332.00,45709.00,579.00
4649,37332.00,45709.00,1407.00
4650,40000.00,52872.00,268.00
4652,31037.77,45796.64,2011.00
4653,39300.00,51620.00,533.00
4654,34699.26,43508.73,3525.00
4655,39083.00,49456.00,1160.00
4657,37015.00,46861.00,330.00
4658,33186.00,41272.00,1277.00
4660,54464.00,66385.00,1261.00
4662,54464.00,66385.00,514.00
4664,43253.20,51800.32,1187.00
4666,37015.00,46861.00,1201.00
4667,31185.00,35896.00,1489.00
4668,38441.08,44779.95,1721.00
4669,44531.00,55917.00,200.00
4671,31185.11,35917.51,528.00
4673,44434.00,65556.00,93.00
4674,39300.00,51620.00,404.00
4675,54464.00,66385.00,321.00
4676,44445.69,65570.94,1015.00
4677,43250.00,51790.00,289.00
4679,35476.05,53621.58,1969.00
4680,33186.00,41272.00,1127.00
4681,40000.00,52872.00,1151.00
4683,40000.00,52872.00,116.00
4684,47008.00,65669.00,1358.00
4685,39300.00,51620.00,328.00
4686,31898.00,39776.00,116.00
4691,37015.00,46861.00,403.00
4693,44531.00,55917.00,984.00
4694,44525.17,51766.58,2582.00
4730,33192.00,42343.45,10045.00
4732,35848.68,45576.38,1863.00
4733,36062.73,46771.02,253.00
4734,36605.25,44926.25,863.00
4735,34755.00,41590.00,618.00
4736,40233.12,52051.65,10145.00
4739,34182.70,42788.28,1040.00
4740,34944.00,46192.00,1249.00
4741,34119.00,42696.00,4.00
4742,34944.00,46192.00,3582.00
4743,38732.08,48454.02,4803.00
4745,41148.00,46222.00,1219.00
4746,30475.00,43562.00,521.00
4747,37229.64,44418.82,1282.00
4750,32582.92,40084.06,2675.00
4756,34302.00,45763.00,3688.00
4757,47621.21,60097.17,2823.00
4758,36736.00,45162.00,1477.00
4760,34755.00,41590.00,788.00
4761,36284.00,45435.00,529.00
4762,36667.00,46387.00,622.00
4763,36284.00,45435.00,717.00
4764,34755.00,41590.00,56.00
4765,33418.99,45095.07,1407.00
4766,35676.00,43864.00,434.00
4768,35852.00,45583.00,395.00
4769,36799.27,47488.61,9501.00
4772,40971.00,46228.52,836.00
4773,34324.23,45768.87,848.00
4774,34119.00,42696.00,857.00
4776,37128.58,44692.70,1056.00
4777,33375.00,45103.00,430.00
4779,36667.00,46387.00,362.00
4780,36683.95,44919.17,795.00
4781,34119.00,42696.00,582.00
4783,36667.00,46387.00,476.00
4785,31292.96,43935.18,3028.00
4786,35676.00,43864.00,1877.00
4787,36736.00,45162.00,559.00
4841,30461.42,41098.83,7607.00
4843,44250.76,71266.16,5256.00
4847,50409.00,56742.00,1310.00
4848,48538.00,62607.00,600.00
4849,48538.00,62607.00,3373.00
4851,46141.00,59175.00,51.00
4852,52873.00,83281.00,75.00
4853,46141.00,59175.00,380.00
4854,48707.00,64193.00,1601.00
4855,39777.00,52632.00,331.00
4856,69554.00,85391.00,3206.00
4858,48707.00,64193.00,1373.00
4859,40294.94,53302.54,724.00
4860,39777.00,52632.00,1573.00
4861,51006.00,56615.00,3732.00
4862,50409.00,56742.00,3496.00
4863,46141.00,59175.00,1231.00
4864,51006.00,56615.00,3793.00
4901,41373.45,52371.05,25900.00
4910,51488.00,64990.00,1946.00
4911,36554.96,45281.37,2135.00
4912,33848.28,40411.82,873.00
4915,39498.52,50226.85,8468.00
4917,56379.00,71470.00,2528.00
4918,56379.00,71470.00,448.00
4920,32342.72,40802.67,1808.00
4921,38687.00,51229.00,1505.00
4922,35360.00,44532.00,1142.00
4923,41800.00,47211.00,506.00
4924,43807.00,51617.00,2026.00
4925,33194.00,37527.00,110.00
4926,53673.00,66846.00,55.00
4927,34338.00,43738.00,3340.00
4928,36417.00,49142.00,2144.00
4929,36984.00,45342.00,778.00
4930,37600.31,44175.97,4275.00
4932,47500.00,59508.00,1065.00
4933,35104.00,43986.00,7.00
4936,37237.00,42584.00,234.00
4937,46685.00,54205.00,6477.00
4938,38553.33,50518.01,9200.00
4939,41490.00,46670.00,986.00
4940,37988.92,50872.97,115.00
4941,42859.39,50310.87,1646.00
4942,33170.54,40402.19,1324.00
4943,32135.67,44482.15,1827.00
4944,46685.00,54205.00,42.00
4945,3737.64,4225.54,119.00
4949,37682.00,48795.00,927.00
4950,35270.00,55885.00,4523.00
4951,38687.00,51229.00,888.00
4952,37682.00,48795.00,1595.00
4953,35112.68,43996.87,3007.00
4955,40304.99,48743.85,1262.00
4956,42430.60,47773.07,725.00
4957,42008.95,55176.41,4135.00
4958,34787.99,43060.42,1905.00
4961,35320.53,42839.14,1031.00
4962,50389.00,59546.00,141.00
4963,47082.36,67134.40,6929.00
4964,45368.59,56478.95,155.00
4965,36984.00,45342.00,1940.00
4966,42236.80,49488.94,1664.00
4967,40015.40,51461.29,4252.00
4969,47500.00,59508.00,1254.00
4970,47160.46,58614.59,1391.00
4971,41800.00,47211.00,1831.00
4973,37682.00,48795.00,1174.00
4974,44347.00,52856.00,2628.00
4975,46685.00,54205.00,55.00
4976,32826.48,46178.95,10020.00
4978,42838.00,51595.00,734.00
4979,31339.72,42539.51,964.00
4981,44347.00,52856.00,2134.00
4982,37237.00,42584.00,660.00
4983,31690.85,35681.07,1257.00
4984,42959.00,48368.00,529.00
4985,33194.00,37527.00,90.00
4986,36569.85,46760.31,1485.00
4987,35360.00,44532.00,971.00
4988,35622.89,44865.47,1906.00
4989,50389.00,59546.00,3905.00
4992,37792.00,51054.00,84.00
5001,50512.67,63764.15,9123.00
5031,56378.00,69425.00,218.00
5032,47982.66,57408.25,2664.00
5033,46075.07,57545.73,2744.00
5034,61010.39,80475.71,310.00
5035,58256.00,77088.00,638.00
5036,50640.00,61616.00,1037.00
5037,58256.00,77088.00,560.00
5038,49363.00,62717.00,1230.00
5039,48125.00,56371.00,1110.00
5040,47601.76,57110.45,471.00
5041,49226.00,61697.00,354.00
5042,48983.25,62169.10,605.00
5043,69667.00,81975.00,937.00
5045,57134.98,67406.40,1758.00
5046,49401.64,62497.95,1139.00
5048,62212.00,79164.00,2429.00
5050,61786.00,72232.00,146.00
5051,48009.00,59646.00,1549.00
5052,62212.00,79164.00,348.00
5053,56378.00,69425.00,332.00
5055,86458.00,106286.00,3363.00
5056,58256.00,77088.00,567.00
5058,64996.89,76545.95,346.00
5059,52356.00,90187.00,874.00
5060,49699.55,61473.27,4415.00
5061,49230.49,61730.46,1679.00
5062,58256.00,77088.00,702.00
5065,56378.00,69425.00,1064.00
5067,56378.00,69425.00,258.00
5068,40141.05,53444.38,3125.00
5069,48772.11,61873.27,555.00
5070,49363.00,62717.00,484.00
5071,72355.44,93852.48,324.00
5072,49363.00,62717.00,526.00
5075,68060.95,80451.69,1113.00
5076,48125.00,56371.00,412.00
5077,49363.00,62717.00,1215.00
5079,49363.00,62717.00,730.00
5081,48009.00,59646.00,550.00
5083,53668.00,63376.00,151.00
5084,53067.95,71594.22,140.00
5086,49442.18,57194.49,793.00
5089,48658.82,60022.13,4979.00
5091,72112.99,93715.25,3288.00
5101,37967.95,55253.56,4643.00
5141,50601.72,72758.03,112.00
5142,48274.00,53754.00,680.00
5143,45892.83,62960.12,4343.00
5146,49816.00,71921.00,750.00
5148,50715.13,59601.28,1140.00
5149,46105.11,60482.00,2092.00
5150,39984.44,52872.19,831.00
5151,59811.00,71307.00,1553.00
5152,60370.00,79468.00,448.00
5153,48274.00,53754.00,687.00
5154,52404.00,74678.00,661.00
5155,49284.68,57966.37,828.00
5156,41947.52,54866.88,9226.00
5158,50617.00,63222.00,1049.00
5161,44840.00,61816.00,552.00
5201,42004.96,57108.33,14851.00
5250,48886.36,67055.65,3408.00
5251,66367.00,93556.00,1350.00
5252,52375.00,61160.00,274.00
5253,66265.92,93260.52,685.00
5254,56793.00,82695.00,273.00
5255,56809.28,82713.46,4121.00
5257,50150.86,66295.48,2718.00
5260,51434.00,59060.00,459.00
5261,51434.00,59060.00,2738.00
5262,57351.52,67728.57,2547.00
5301,44421.89,58122.22,16820.00
5340,60370.00,79468.00,763.00
5341,52589.00,72213.00,407.00
5342,51122.54,70084.44,581.00
5343,45184.62,53920.87,917.00
5345,60934.77,71337.58,2119.00
5346,52797.88,64362.22,5184.00
5350,52375.00,61160.00,763.00
5352,52375.00,61160.00,824.00
5353,49816.00,71921.00,1072.00
5354,58968.00,68010.00,2210.00
5355,41836.00,58975.00,813.00
5356,52589.00,72213.00,717.00
5358,40000.00,74759.00,148.00
5359,49198.61,69525.80,594.00
5360,41849.35,58954.75,251.00
5361,55761.00,68135.00,947.00
5362,64643.00,71143.00,127.00
5363,52038.69,64012.44,2021.00
5401,38542.90,54063.17,28185.00
5403,72278.86,81119.96,17593.00
5404,42911.29,54043.90,7240.00
5405,54637.00,117088.00,4406.00
5408,57784.95,66280.50,10114.00
5439,53438.00,63206.00,1734.00
5440,51475.00,58735.00,1998.00
5441,54231.00,62170.00,958.00
5442,48831.00,53890.00,339.00
5443,54790.87,65293.95,6656.00
5444,65586.50,73916.28,1714.00
5445,92431.00,150801.00,3754.00
5446,63457.91,74077.01,15373.00
5447,48517.00,53693.00,79.00
5448,60978.84,69886.40,1134.00
5450,49026.92,55268.99,4977.00
5452,72871.31,83685.65,19710.00
5454,69359.34,78668.44,4447.00
5455,54231.00,62170.00,1080.00
5456,63438.00,74982.00,1277.00
5457,50267.56,60804.88,1617.00
5458,64727.00,80819.00,2044.00
5459,50273.00,60827.00,2156.00
5461,71881.42,86861.20,4542.00
5462,65450.00,72486.00,1938.00
5463,51475.00,58735.00,471.00
5464,62243.84,68860.54,3008.00
5465,87126.53,92894.50,5355.00
5468,66198.86,70943.57,12942.00
5471,37811.71,46300.99,896.00
5472,65163.70,77001.41,1643.00
5473,65520.90,75332.63,1413.00
5474,51475.00,58735.00,803.00
5476,39920.94,47658.52,3183.00
5477,75915.63,84201.56,4397.00
5478,55762.65,62399.45,14449.00
5482,84404.66,127645.01,7198.00
5483,50733.06,60941.01,1303.00
5485,50273.00,60827.00,93.00
5486,64727.00,80819.00,1654.00
5487,68024.73,75665.98,1498.00
5488,53652.05,61856.81,7690.00
5489,82263.43,90674.39,3174.00
5491,59346.53,67807.08,5909.00
5492,48831.00,53890.00,682.00
5494,82210.00,90650.00,1767.00
5495,72347.75,92249.10,9341.00
5602,54523.53,66463.32,11916.00
5640,58393.00,67596.00,161.00
5641,50043.16,60012.09,17169.00
5647,53706.00,66640.00,1141.00
5648,58393.00,67596.00,423.00
5649,57955.45,62787.99,574.00
5650,58393.00,67596.00,1123.00
5651,61402.00,77424.00,1546.00
5652,48831.00,53890.00,776.00
5653,48831.00,53890.00,547.00
5654,57658.32,62534.12,970.00
5655,54813.00,66599.00,2868.00
5656,28408.61,40503.26,3508.00
5657,48689.00,54840.00,56.00
5658,54137.20,66727.95,1402.00
5660,64531.07,75391.54,1660.00
5661,55474.35,69346.92,5620.00
5663,56102.18,61240.09,6773.00
5664,55961.00,60906.00,80.00
5667,54631.46,67568.67,2166.00
5669,55730.28,61046.94,634.00
5672,56250.00,77314.00,4314.00
5673,62562.11,76448.30,2574.00
5674,64514.00,102466.00,1705.00
5675,57055.00,61954.00,1064.00
5676,63664.28,76102.92,4984.00
5677,60452.00,75149.00,2232.00
5678,58869.00,63182.00,163.00
